landlot_address,centroid_x,centroid_y,polygon_geom,vertices
경기도 수원시 권선구 구운동 496-6,126.97436523175743,37.277324939018364,"POLYGON ((126.97332 37.277609, 126.973463 37.27711, 126.973541 37.27688, 126.973821 37.276654, 126.975396 37.276619, 126.97553 37.276954, 126.975172 37.277548, 126.974852 37.277896, 126.974566 37.278115, 126.973962 37.278161, 126.973476 37.277933, 126.97332 37.277609))","[[126.97332, 37.277609], [126.973463, 37.27711], [126.973541, 37.27688], [126.973821, 37.276654], [126.975396, 37.276619], [126.97553, 37.276954], [126.975172, 37.277548], [126.974852, 37.277896], [126.974566, 37.278115], [126.973962, 37.278161], [126.973476, 37.277933], [126.97332, 37.277609]]"
경기도 수원시 팔달구 우만동 518 유경프라자,127.03339712910008,37.28671132349454,"POLYGON ((127.032626 37.286805, 127.03256 37.286421, 127.032755 37.286118, 127.033346 37.286069, 127.03416 37.286327, 127.034414 37.286582, 127.03389 37.287105, 127.03389 37.287105, 127.033628 37.287367, 127.033366 37.287629, 127.033112 37.287374, 127.032626 37.286805))","[[127.032626, 37.286805], [127.03256, 37.286421], [127.032755, 37.286118], [127.033346, 37.286069], [127.03416, 37.286327], [127.034414, 37.286582], [127.03389, 37.287105], [127.03389, 37.287105], [127.033628, 37.287367], [127.033366, 37.287629], [127.033112, 37.287374], [127.032626, 37.286805]]"
경기도 수원시 팔달구 매산로3가 32-1 KCC파크타운,127.00955267586014,37.269904742440296,"POLYGON ((127.008744 37.269802, 127.008766 37.269666, 127.008887 37.269326, 127.009226 37.269128, 127.009871 37.269078, 127.010261 37.269816, 127.010113 37.270553, 127.009984 37.270889, 127.0093 37.270628, 127.008744 37.269802))","[[127.008744, 37.269802], [127.008766, 37.269666], [127.008887, 37.269326], [127.009226, 37.269128], [127.009871, 37.269078], [127.010261, 37.269816], [127.010113, 37.270553], [127.009984, 37.270889], [127.0093, 37.270628], [127.008744, 37.269802]]"
경기도 수원시 장안구 이목동 338-6,126.98401994773012,37.31077476082603,"POLYGON ((126.983801 37.309758, 126.983943 37.309576, 126.984258 37.309752, 126.985073 37.31096, 126.984786 37.311178, 126.983328 37.31179, 126.983069 37.311539, 126.983801 37.309758))","[[126.983801, 37.309758], [126.983943, 37.309576], [126.984258, 37.309752], [126.985073, 37.31096], [126.984786, 37.311178], [126.983328, 37.31179], [126.983069, 37.311539], [126.983801, 37.309758]]"
경기도 수원시 장안구 정자동 937 동남보건전문대학,126.98716242338182,37.29787936844413,"POLYGON ((126.986249 37.297876, 126.986451 37.29756, 126.987597 37.296984, 126.987896 37.297183, 126.987928 37.298264, 126.987817 37.298444, 126.987705 37.298624, 126.98635 37.298386, 126.986047 37.298192, 126.986249 37.297876))","[[126.986249, 37.297876], [126.986451, 37.29756], [126.987597, 37.296984], [126.987896, 37.297183], [126.987928, 37.298264], [126.987817, 37.298444], [126.987705, 37.298624], [126.98635, 37.298386], [126.986047, 37.298192], [126.986249, 37.297876]]"
경기도 수원시 장안구 정자동 937 동남보건전문대학 사담기념관동,126.98716242338182,37.29787936844413,"POLYGON ((126.986249 37.297876, 126.986451 37.29756, 126.987597 37.296984, 126.987896 37.297183, 126.987928 37.298264, 126.987817 37.298444, 126.987705 37.298624, 126.98635 37.298386, 126.986047 37.298192, 126.986249 37.297876))","[[126.986249, 37.297876], [126.986451, 37.29756], [126.987597, 37.296984], [126.987896, 37.297183], [126.987928, 37.298264], [126.987817, 37.298444], [126.987705, 37.298624], [126.98635, 37.298386], [126.986047, 37.298192], [126.986249, 37.297876]]"
경기도 수원시 장안구 영화동 421-1,127.00564545059822,37.28876531566483,"POLYGON ((127.004649 37.288596, 127.004804 37.288271, 127.006109 37.28787, 127.006392 37.288092, 127.006528 37.288479, 127.006507 37.289079, 127.006358 37.289406, 127.005192 37.28962, 127.004913 37.289392, 127.004649 37.288596))","[[127.004649, 37.288596], [127.004804, 37.288271], [127.006109, 37.28787], [127.006392, 37.288092], [127.006528, 37.288479], [127.006507, 37.289079], [127.006358, 37.289406], [127.005192, 37.28962], [127.004913, 37.289392], [127.004649, 37.288596]]"
경기도 수원시 영통구 망포동 686 동수원자이1차,127.0535693539301,37.236708938014054,"POLYGON ((127.052578 37.23662, 127.052577 37.23626, 127.053354 37.235752, 127.053514 37.235749, 127.053675 37.235748, 127.054632 37.236656, 127.054083 37.237726, 127.053812 37.237665, 127.052904 37.23727, 127.052578 37.23662))","[[127.052578, 37.23662], [127.052577, 37.23626], [127.053354, 37.235752], [127.053514, 37.235749], [127.053675, 37.235748], [127.054632, 37.236656], [127.054083, 37.237726], [127.053812, 37.237665], [127.052904, 37.23727], [127.052578, 37.23662]]"
경기도 수원시 영통구 매탄동 810-1 현대아파트,127.04307439151542,37.268212599400556,"POLYGON ((127.042254 37.268215, 127.042215 37.267871, 127.042551 37.267485, 127.042761 37.26742, 127.042763 37.26742, 127.042974 37.267356, 127.043383 37.267516, 127.043644 37.267623, 127.043914 37.268093, 127.044015 37.268438, 127.043669 37.268872, 127.043449 37.268939, 127.043449 37.268939, 127.043229 37.269005, 127.042443 37.268891, 127.042254 37.268215))","[[127.042254, 37.268215], [127.042215, 37.267871], [127.042551, 37.267485], [127.042761, 37.26742], [127.042763, 37.26742], [127.042974, 37.267356], [127.043383, 37.267516], [127.043644, 37.267623], [127.043914, 37.268093], [127.044015, 37.268438], [127.043669, 37.268872], [127.043449, 37.268939], [127.043449, 37.268939], [127.043229, 37.269005], [127.042443, 37.268891], [127.042254, 37.268215]]"
경기도 수원시 팔달구 매산로1가 115-1,127.00106677002005,37.27027139241285,"POLYGON ((127.000053 37.26994, 127.000989 37.269558, 127.002071 37.26989, 127.00214 37.270243, 127.002085 37.2705, 127.001872 37.27079, 127.000615 37.270964, 126.999874 37.270252, 127.000053 37.26994))","[[127.000053, 37.26994], [127.000989, 37.269558], [127.002071, 37.26989], [127.00214, 37.270243], [127.002085, 37.2705], [127.001872, 37.27079], [127.000615, 37.270964], [126.999874, 37.270252], [127.000053, 37.26994]]"
경기도 수원시 팔달구 고등동 3-18,127.00643077725944,37.276709588342094,"POLYGON ((127.005307 37.276504, 127.006183 37.275882, 127.006541 37.275846, 127.007419 37.276399, 127.007441 37.276759, 127.006715 37.277636, 127.006357 37.277669, 127.005381 37.276727, 127.005307 37.276504))","[[127.005307, 37.276504], [127.006183, 37.275882], [127.006541, 37.275846], [127.007419, 37.276399], [127.007441, 37.276759], [127.006715, 37.277636], [127.006357, 37.277669], [127.005381, 37.276727], [127.005307, 37.276504]]"
경기도 수원시 권선구 서둔동 17-65 정안빌딩,126.99420042978574,37.26690433042939,"POLYGON ((126.993275 37.267073, 126.993274 37.266816, 126.993277 37.266778, 126.993317 37.26659, 126.993356 37.266402, 126.994816 37.266414, 126.995234 37.266648, 126.995236 37.267008, 126.994841 37.267297, 126.994618 37.267455, 126.994258 37.267465, 126.993277 37.26733, 126.993275 37.267073))","[[126.993275, 37.267073], [126.993274, 37.266816], [126.993277, 37.266778], [126.993317, 37.26659], [126.993356, 37.266402], [126.994816, 37.266414], [126.995234, 37.266648], [126.995236, 37.267008], [126.994841, 37.267297], [126.994618, 37.267455], [126.994258, 37.267465], [126.993277, 37.26733], [126.993275, 37.267073]]"
경기도 수원시 권선구 탑동 311-12,126.97937225066426,37.27054760355683,"POLYGON ((126.978548 37.270532, 126.979386 37.269623, 126.979738 37.269701, 126.980265 37.270228, 126.980177 37.270577, 126.979363 37.27147, 126.97901 37.271402, 126.978504 37.27089, 126.978548 37.270532))","[[126.978548, 37.270532], [126.979386, 37.269623], [126.979738, 37.269701], [126.980265, 37.270228], [126.980177, 37.270577], [126.979363, 37.27147], [126.97901, 37.271402], [126.978504, 37.27089], [126.978548, 37.270532]]"
경기도 수원시 팔달구 인계동 991-12,127.02482268109199,37.26729654353266,"POLYGON ((127.023692 37.267386, 127.024091 37.266834, 127.024426 37.266703, 127.024958 37.266498, 127.025849 37.266845, 127.025935 37.267195, 127.025482 37.26784, 127.025147 37.267971, 127.02457 37.268041, 127.023781 37.267734, 127.023692 37.267386))","[[127.023692, 37.267386], [127.024091, 37.266834], [127.024426, 37.266703], [127.024958, 37.266498], [127.025849, 37.266845], [127.025935, 37.267195], [127.025482, 37.26784], [127.025147, 37.267971], [127.02457, 37.268041], [127.023781, 37.267734], [127.023692, 37.267386]]"
경기도 수원시 팔달구 고등동 45-14,127.00621795559472,37.27456176323866,"POLYGON ((127.005435 37.274955, 127.005427 37.274887, 127.005426 37.274881, 127.005421 37.274813, 127.005766 37.273768, 127.005953 37.273637, 127.006312 37.273611, 127.006519 37.273721, 127.007074 37.274776, 127.007081 37.274844, 127.006994 37.274967, 127.006494 37.275398, 127.006136 37.275436, 127.005508 37.27504, 127.005435 37.274955))","[[127.005435, 37.274955], [127.005427, 37.274887], [127.005426, 37.274881], [127.005421, 37.274813], [127.005766, 37.273768], [127.005953, 37.273637], [127.006312, 37.273611], [127.006519, 37.273721], [127.007074, 37.274776], [127.007081, 37.274844], [127.006994, 37.274967], [127.006494, 37.275398], [127.006136, 37.275436], [127.005508, 37.27504], [127.005435, 37.274955]]"
경기도 수원시 팔달구 장안동 30-6,127.01411068386729,37.28712975939645,"POLYGON ((127.013121 37.286826, 127.013192 37.286473, 127.013416 37.286314, 127.013705 37.286134, 127.014045 37.286252, 127.01503 37.286792, 127.015055 37.287434, 127.01503 37.287517, 127.01503 37.287518, 127.014942 37.287801, 127.014054 37.288142, 127.01373 37.287986, 127.013121 37.286826))","[[127.013121, 37.286826], [127.013192, 37.286473], [127.013416, 37.286314], [127.013705, 37.286134], [127.014045, 37.286252], [127.01503, 37.286792], [127.015055, 37.287434], [127.01503, 37.287517], [127.01503, 37.287518], [127.014942, 37.287801], [127.014054, 37.288142], [127.01373, 37.287986], [127.013121, 37.286826]]"
경기도 수원시 팔달구 매산로1가 22,127.00120457455057,37.269182351952196,"POLYGON ((127.000366 37.269422, 127.000534 37.268729, 127.000804 37.268491, 127.001263 37.268425, 127.001565 37.26862, 127.001917 37.268919, 127.002083 37.269131, 127.002249 37.269343, 127.001966 37.269565, 127.000846 37.269951, 127.000366 37.269422))","[[127.000366, 37.269422], [127.000534, 37.268729], [127.000804, 37.268491], [127.001263, 37.268425], [127.001565, 37.26862], [127.001917, 37.268919], [127.002083, 37.269131], [127.002249, 37.269343], [127.001966, 37.269565], [127.000846, 37.269951], [127.000366, 37.269422]]"
경기도 수원시 권선구 고색동 373-20 대우프라자,126.97931936235187,37.24716377184689,"POLYGON ((126.978607 37.247666, 126.978535 37.246886, 126.978637 37.246541, 126.979159 37.246344, 126.97917 37.246348, 126.97962 37.246501, 126.979949 37.246648, 126.980304 37.246997, 126.980346 37.247094, 126.980374 37.247158, 126.980391 37.247213, 126.980238 37.247351, 126.979108 37.248054, 126.978987 37.248116, 126.978918 37.248094, 126.978607 37.247666))","[[126.978607, 37.247666], [126.978535, 37.246886], [126.978637, 37.246541], [126.979159, 37.246344], [126.97917, 37.246348], [126.97962, 37.246501], [126.979949, 37.246648], [126.980304, 37.246997], [126.980346, 37.247094], [126.980374, 37.247158], [126.980391, 37.247213], [126.980238, 37.247351], [126.979108, 37.248054], [126.978987, 37.248116], [126.978918, 37.248094], [126.978607, 37.247666]]"
경기도 수원시 장안구 파장동 632 북수원아이파크,126.99147159343727,37.31099957209489,"POLYGON ((126.99096 37.310913, 126.991162 37.310609, 126.991427 37.310483, 126.991631 37.310541, 126.991661 37.310557, 126.991958 37.310761, 126.992061 37.311179, 126.991767 37.311387, 126.990961 37.31143, 126.99096 37.310913))","[[126.99096, 37.310913], [126.991162, 37.310609], [126.991427, 37.310483], [126.991631, 37.310541], [126.991661, 37.310557], [126.991958, 37.310761], [126.992061, 37.311179], [126.991767, 37.311387], [126.990961, 37.31143], [126.99096, 37.310913]]"
경기도 수원시 영통구 이의동 1276-7,127.04223048266483,37.297514043449354,"POLYGON ((127.040988 37.297527, 127.04255 37.296607, 127.042778 37.296886, 127.043079 37.29726, 127.04311 37.297345, 127.043071 37.298022, 127.042808 37.298267, 127.041161 37.297843, 127.040988 37.297527))","[[127.040988, 37.297527], [127.04255, 37.296607], [127.042778, 37.296886], [127.043079, 37.29726], [127.04311, 37.297345], [127.043071, 37.298022], [127.042808, 37.298267], [127.041161, 37.297843], [127.040988, 37.297527]]"
경기도 수원시 팔달구 인계동 1036-6 인계 오피앙 오피스텔 102호,127.03209561751189,37.26723391814073,"POLYGON ((127.030935 37.267574, 127.03094 37.267352, 127.032834 37.266763, 127.033111 37.26686, 127.033194 37.267211, 127.033008 37.267254, 127.032823 37.267298, 127.031022 37.267702, 127.030978 37.267666, 127.030935 37.267574))","[[127.030935, 37.267574], [127.03094, 37.267352], [127.032834, 37.266763], [127.033111, 37.26686], [127.033194, 37.267211], [127.033008, 37.267254], [127.032823, 37.267298], [127.031022, 37.267702], [127.030978, 37.267666], [127.030935, 37.267574]]"
경기도 수원시 권선구 호매실동 1361 한양수자인파크원,126.94926591256275,37.2645619884082,"POLYGON ((126.948798 37.264557, 126.94878 37.264373, 126.949127 37.263598, 126.949486 37.263576, 126.949663 37.265534, 126.949307 37.265584, 126.948798 37.264557))","[[126.948798, 37.264557], [126.94878, 37.264373], [126.949127, 37.263598], [126.949486, 37.263576], [126.949663, 37.265534], [126.949307, 37.265584], [126.948798, 37.264557]]"
경기도 수원시 장안구 조원동 782-30,127.01252260062235,37.29547167900882,"POLYGON ((127.011418 37.295141, 127.011572 37.294815, 127.012948 37.294944, 127.01326 37.295123, 127.013474 37.295618, 127.013517 37.295731, 127.013505 37.295977, 127.013365 37.296057, 127.012552 37.296217, 127.012259 37.296007, 127.01152 37.295387, 127.011418 37.295141))","[[127.011418, 37.295141], [127.011572, 37.294815], [127.012948, 37.294944], [127.01326, 37.295123], [127.013474, 37.295618], [127.013517, 37.295731], [127.013505, 37.295977], [127.013365, 37.296057], [127.012552, 37.296217], [127.012259, 37.296007], [127.01152, 37.295387], [127.011418, 37.295141]]"
경기도 수원시 팔달구 화서동 656 한진현대아파트,126.99365370360317,37.281314778932206,"POLYGON ((126.992611 37.281363, 126.992653 37.281156, 126.992752 37.28097, 126.99357 37.280522, 126.99412 37.280726, 126.994383 37.280902, 126.994642 37.281476, 126.994516 37.281813, 126.994411 37.282011, 126.993077 37.281848, 126.99277 37.281661, 126.992611 37.281363))","[[126.992611, 37.281363], [126.992653, 37.281156], [126.992752, 37.28097], [126.99357, 37.280522], [126.99412, 37.280726], [126.994383, 37.280902], [126.994642, 37.281476], [126.994516, 37.281813], [126.994411, 37.282011], [126.993077, 37.281848], [126.99277, 37.281661], [126.992611, 37.281363]]"
경기도 수원시 팔달구 화서동 250-4 화서역 블루밍푸른숲아파트,127.00010990513314,37.282135051595695,"POLYGON ((126.998891 37.281883, 126.999511 37.281601, 127.001095 37.282011, 127.001321 37.282292, 127.001397 37.282424, 127.001122 37.282656, 126.998887 37.282243, 126.998891 37.281883))","[[126.998891, 37.281883], [126.999511, 37.281601], [127.001095, 37.282011], [127.001321, 37.282292], [127.001397, 37.282424], [127.001122, 37.282656], [126.998887, 37.282243], [126.998891, 37.281883]]"
경기도 수원시 권선구 오목천동 558-7,126.96862500648054,37.2402361078201,"POLYGON ((126.967461 37.239927, 126.968925 37.239903, 126.96894 37.239904, 126.969141 37.239917, 126.969369 37.239934, 126.96979 37.240027, 126.969713 37.240378, 126.968666 37.240727, 126.967467 37.240287, 126.967461 37.239927))","[[126.967461, 37.239927], [126.968925, 37.239903], [126.96894, 37.239904], [126.969141, 37.239917], [126.969369, 37.239934], [126.96979, 37.240027], [126.969713, 37.240378], [126.968666, 37.240727], [126.967467, 37.240287], [126.967461, 37.239927]]"
경기도 수원시 권선구 고색동 1143,126.985068904866,37.23629753902585,"POLYGON ((126.98406 37.236201, 126.984307 37.235678, 126.984554 37.235156, 126.98497 37.235134, 126.985162 37.235205, 126.98536 37.235377, 126.985496 37.235509, 126.985876 37.236233, 126.986222 37.236909, 126.986149 37.237231, 126.986074 37.237396, 126.984173 37.236805, 126.983847 37.236652, 126.98406 37.236201))","[[126.98406, 37.236201], [126.984307, 37.235678], [126.984554, 37.235156], [126.98497, 37.235134], [126.985162, 37.235205], [126.98536, 37.235377], [126.985496, 37.235509], [126.985876, 37.236233], [126.986222, 37.236909], [126.986149, 37.237231], [126.986074, 37.237396], [126.984173, 37.236805], [126.983847, 37.236652], [126.98406, 37.236201]]"
경기도 수원시 장안구 정자동 874-1 선일프라자,126.9952196677103,37.29705629112647,"POLYGON ((126.994246 37.296648, 126.994314 37.296582, 126.995151 37.296398, 126.995763 37.296504, 126.996067 37.296696, 126.996293 37.296841, 126.996137 37.297165, 126.995546 37.297841, 126.9953 37.297912, 126.994996 37.29772, 126.994124 37.296987, 126.994246 37.296648))","[[126.994246, 37.296648], [126.994314, 37.296582], [126.995151, 37.296398], [126.995763, 37.296504], [126.996067, 37.296696], [126.996293, 37.296841], [126.996137, 37.297165], [126.995546, 37.297841], [126.9953, 37.297912], [126.994996, 37.29772], [126.994124, 37.296987], [126.994246, 37.296648]]"
경기도 수원시 권선구 금곡동 1113-3,126.95300676463947,37.27489089469307,"POLYGON ((126.951952 37.274362, 126.95335 37.274273, 126.953667 37.274444, 126.954084 37.27496, 126.953962 37.275299, 126.953879 37.275382, 126.953125 37.275616, 126.953009 37.275637, 126.952667 37.275465, 126.95184 37.274704, 126.951952 37.274362))","[[126.951952, 37.274362], [126.95335, 37.274273], [126.953667, 37.274444], [126.954084, 37.27496], [126.953962, 37.275299], [126.953879, 37.275382], [126.953125, 37.275616], [126.953009, 37.275637], [126.952667, 37.275465], [126.95184, 37.274704], [126.951952, 37.274362]]"
경기도 수원시 영통구 하동 972,127.06942387318595,37.292855309282,"POLYGON ((127.068349 37.292679, 127.068486 37.292345, 127.069556 37.292075, 127.070607 37.292704, 127.070665 37.293059, 127.069546 37.29354, 127.068982 37.29365, 127.068677 37.293458, 127.068349 37.292679))","[[127.068349, 37.292679], [127.068486, 37.292345], [127.069556, 37.292075], [127.070607, 37.292704], [127.070665, 37.293059], [127.069546, 37.29354], [127.068982, 37.29365], [127.068677, 37.293458], [127.068349, 37.292679]]"
경기도 수원시 권선구 세류동 162-14,127.013261472856,37.260376106651684,"POLYGON ((127.012187 37.260542, 127.01258 37.259842, 127.012897 37.259672, 127.013861 37.259739, 127.014279 37.259863, 127.014391 37.260205, 127.014234 37.260454, 127.013637 37.26102, 127.013324 37.261197, 127.012298 37.260884, 127.012187 37.260542))","[[127.012187, 37.260542], [127.01258, 37.259842], [127.012897, 37.259672], [127.013861, 37.259739], [127.014279, 37.259863], [127.014391, 37.260205], [127.014234, 37.260454], [127.013637, 37.26102], [127.013324, 37.261197], [127.012298, 37.260884], [127.012187, 37.260542]]"
경기도 수원시 권선구 세류동 670-8 더조은주택 104동 101호,127.00675343981308,37.25358597169807,"POLYGON ((127.005915 37.253135, 127.006224 37.252957, 127.007554 37.252923, 127.007787 37.253197, 127.007332 37.254168, 127.007111 37.254452, 127.005734 37.253971, 127.005915 37.253135))","[[127.005915, 37.253135], [127.006224, 37.252957], [127.007554, 37.252923], [127.007787, 37.253197], [127.007332, 37.254168], [127.007111, 37.254452], [127.005734, 37.253971], [127.005915, 37.253135]]"
경기도 수원시 장안구 율전동 433-86,126.97008297893407,37.29669241892142,"POLYGON ((126.968878 37.296644, 126.969002 37.296344, 126.969909 37.29585, 126.970255 37.295752, 126.970508 37.295745, 126.971117 37.296414, 126.971135 37.296774, 126.971098 37.297256, 126.970787 37.297437, 126.970066 37.29758, 126.969088 37.297139, 126.968904 37.297003, 126.968878 37.296644))","[[126.968878, 37.296644], [126.969002, 37.296344], [126.969909, 37.29585], [126.970255, 37.295752], [126.970508, 37.295745], [126.971117, 37.296414], [126.971135, 37.296774], [126.971098, 37.297256], [126.970787, 37.297437], [126.970066, 37.29758], [126.969088, 37.297139], [126.968904, 37.297003], [126.968878, 37.296644]]"
경기도 수원시 팔달구 매산로2가 90 대한대우아파트,127.00457362749329,37.26511850120956,"POLYGON ((127.00358 37.264962, 127.003433 37.264224, 127.003786 37.264154, 127.00604 37.265264, 127.006077 37.265622, 127.004685 37.265765, 127.003921 37.265843, 127.00358 37.264962))","[[127.00358, 37.264962], [127.003433, 37.264224], [127.003786, 37.264154], [127.00604, 37.265264], [127.006077, 37.265622], [127.004685, 37.265765], [127.003921, 37.265843], [127.00358, 37.264962]]"
경기도 수원시 팔달구 화서동 244-21,126.99466823346448,37.28187788757838,"POLYGON ((126.993895 37.282352, 126.993871 37.281572, 126.993998 37.281235, 126.995067 37.280925, 126.995159 37.280958, 126.995297 37.281145, 126.995633 37.281877, 126.995647 37.281964, 126.99558 37.282079, 126.995501 37.282212, 126.994764 37.282669, 126.994271 37.282895, 126.993962 37.282711, 126.993895 37.282352))","[[126.993895, 37.282352], [126.993871, 37.281572], [126.993998, 37.281235], [126.995067, 37.280925], [126.995159, 37.280958], [126.995297, 37.281145], [126.995633, 37.281877], [126.995647, 37.281964], [126.99558, 37.282079], [126.995501, 37.282212], [126.994764, 37.282669], [126.994271, 37.282895], [126.993962, 37.282711], [126.993895, 37.282352]]"
경기도 수원시 권선구 권선동 1172-3,127.03624086030393,37.2554675471186,"POLYGON ((127.035667 37.256046, 127.03549 37.255422, 127.035404 37.255072, 127.035676 37.254644, 127.036007 37.254501, 127.036626 37.254728, 127.0371 37.255612, 127.037156 37.255752, 127.036703 37.256387, 127.036408 37.256345, 127.035722 37.256181, 127.035667 37.256046))","[[127.035667, 37.256046], [127.03549, 37.255422], [127.035404, 37.255072], [127.035676, 37.254644], [127.036007, 37.254501], [127.036626, 37.254728], [127.0371, 37.255612], [127.037156, 37.255752], [127.036703, 37.256387], [127.036408, 37.256345], [127.035722, 37.256181], [127.035667, 37.256046]]"
경기도 수원시 영통구 매탄동 1194-4,127.05296479119147,37.27247726659142,"POLYGON ((127.051868 37.272721, 127.05197 37.272519, 127.052222 37.272225, 127.053153 37.271663, 127.053182 37.271656, 127.053183 37.271656, 127.053212 37.271649, 127.053383 37.271742, 127.053899 37.27272, 127.053843 37.272899, 127.053787 37.272956, 127.053654 37.273071, 127.053568 37.273098, 127.052022 37.272876, 127.051887 37.272763, 127.051868 37.272721))","[[127.051868, 37.272721], [127.05197, 37.272519], [127.052222, 37.272225], [127.053153, 37.271663], [127.053182, 37.271656], [127.053183, 37.271656], [127.053212, 37.271649], [127.053383, 37.271742], [127.053899, 37.27272], [127.053843, 37.272899], [127.053787, 37.272956], [127.053654, 37.273071], [127.053568, 37.273098], [127.052022, 37.272876], [127.051887, 37.272763], [127.051868, 37.272721]]"
경기도 수원시 영통구 영통동 1048-6 청명마을주공아파트,127.07988727113295,37.25730996288238,"POLYGON ((127.078975 37.257414, 127.079653 37.256424, 127.079779 37.256384, 127.080588 37.25654, 127.080542 37.257382, 127.080321 37.25825, 127.079963 37.258294, 127.079149 37.257729, 127.078975 37.257414))","[[127.078975, 37.257414], [127.079653, 37.256424], [127.079779, 37.256384], [127.080588, 37.25654], [127.080542, 37.257382], [127.080321, 37.25825], [127.079963, 37.258294], [127.079149, 37.257729], [127.078975, 37.257414]]"
경기도 수원시 팔달구 우만동 488-2,127.02908758209145,37.28683676947376,"POLYGON ((127.028169 37.28705, 127.028301 37.286441, 127.02849 37.286135, 127.02965 37.286024, 127.029907 37.286276, 127.030032 37.287111, 127.029835 37.287412, 127.028492 37.287679, 127.028238 37.287423, 127.028169 37.28705))","[[127.028169, 37.28705], [127.028301, 37.286441], [127.02849, 37.286135], [127.02965, 37.286024], [127.029907, 37.286276], [127.030032, 37.287111], [127.029835, 37.287412], [127.028492, 37.287679], [127.028238, 37.287423], [127.028169, 37.28705]]"
경기도 수원시 영통구 영통동 996-4 보보스프라자,127.07475913809975,37.254519128912406,"POLYGON ((127.073923 37.254274, 127.073903 37.254074, 127.074167 37.25383, 127.075084 37.253861, 127.075212 37.253896, 127.075225 37.253908, 127.075501 37.255205, 127.07524 37.255452, 127.074343 37.254888, 127.074218 37.254804, 127.073923 37.254274))","[[127.073923, 37.254274], [127.073903, 37.254074], [127.074167, 37.25383], [127.075084, 37.253861], [127.075212, 37.253896], [127.075225, 37.253908], [127.075501, 37.255205], [127.07524, 37.255452], [127.074343, 37.254888], [127.074218, 37.254804], [127.073923, 37.254274]]"
경기도 수원시 권선구 권선동 978-8,127.01868852000565,37.25999316970057,"POLYGON ((127.017852 37.259974, 127.017762 37.259626, 127.017884 37.259476, 127.018204 37.259312, 127.018762 37.259271, 127.019573 37.259527, 127.019684 37.259869, 127.01936 37.260421, 127.01874 37.26085, 127.018598 37.260874, 127.018168 37.260655, 127.018047 37.26056, 127.017852 37.259974))","[[127.017852, 37.259974], [127.017762, 37.259626], [127.017884, 37.259476], [127.018204, 37.259312], [127.018762, 37.259271], [127.019573, 37.259527], [127.019684, 37.259869], [127.01936, 37.260421], [127.01874, 37.26085], [127.018598, 37.260874], [127.018168, 37.260655], [127.018047, 37.26056], [127.017852, 37.259974]]"
경기도 수원시 권선구 곡반정동 597-11,127.02578458139399,37.232968620851736,"POLYGON ((127.024865 37.232642, 127.025009 37.232312, 127.025319 37.232225, 127.025671 37.232301, 127.026941 37.233209, 127.026786 37.233534, 127.025405 37.233504, 127.025113 37.233294, 127.024865 37.232642))","[[127.024865, 37.232642], [127.025009, 37.232312], [127.025319, 37.232225], [127.025671, 37.232301], [127.026941, 37.233209], [127.026786, 37.233534], [127.025405, 37.233504], [127.025113, 37.233294], [127.024865, 37.232642]]"
경기도 수원시 권선구 곡반정동 593-9,127.02741844214536,37.234472765475324,"POLYGON ((127.026503 37.234841, 127.026596 37.234371, 127.026747 37.234044, 127.027146 37.233784, 127.028474 37.234262, 127.028601 37.234599, 127.028129 37.234788, 127.026706 37.235139, 127.026503 37.234841))","[[127.026503, 37.234841], [127.026596, 37.234371], [127.026747, 37.234044], [127.027146, 37.233784], [127.028474, 37.234262], [127.028601, 37.234599], [127.028129, 37.234788], [127.026706, 37.235139], [127.026503, 37.234841]]"
경기도 수원시 영통구 영통동 3-2,127.07319182059317,37.266171991236035,"POLYGON ((127.071161 37.266368, 127.072156 37.265969, 127.072344 37.265939, 127.07237 37.265937, 127.07501 37.265724, 127.075374 37.265741, 127.075356 37.2661, 127.071516 37.266697, 127.071191 37.266727, 127.071161 37.266368))","[[127.071161, 37.266368], [127.072156, 37.265969], [127.072344, 37.265939], [127.07237, 37.265937], [127.07501, 37.265724], [127.075374, 37.265741], [127.075356, 37.2661], [127.071516, 37.266697], [127.071191, 37.266727], [127.071161, 37.266368]]"
경기도 수원시 영통구 이의동 1304 래미안 광교,127.06136982460893,37.29136792905594,"POLYGON ((127.0604 37.291405, 127.061999 37.290899, 127.062328 37.290795, 127.062436 37.291138, 127.06085 37.291935, 127.06049 37.291754, 127.0604 37.291405))","[[127.0604, 37.291405], [127.061999, 37.290899], [127.062328, 37.290795], [127.062436, 37.291138], [127.06085, 37.291935], [127.06049, 37.291754], [127.0604, 37.291405]]"
경기도 수원시 팔달구 인계동 956 다온 NOBLE,127.02825295897445,37.27491066576625,"POLYGON ((127.027253 37.274849, 127.027173 37.27457, 127.027243 37.27453, 127.02829 37.274056, 127.028656 37.274003, 127.029069 37.274397, 127.029112 37.275223, 127.028975 37.275556, 127.028192 37.275838, 127.027842 37.275752, 127.027253 37.274849))","[[127.027253, 37.274849], [127.027173, 37.27457], [127.027243, 37.27453], [127.02829, 37.274056], [127.028656, 37.274003], [127.029069, 37.274397], [127.029112, 37.275223], [127.028975, 37.275556], [127.028192, 37.275838], [127.027842, 37.275752], [127.027253, 37.274849]]"
